#Pressure [MPa]         Loading [mg/g] 
0.0002773312548277557         4.275109549296503 
0.000397327217483482         5.885999405219477 
0.0005692431523854578         7.496889261142458 
0.0008155438446680395         9.461148964568759 
0.0011684141649991302         12.552805162567099 
0.0016739647658383175         15.770912074923976 
0.0023982575025271254         19.757635033184005 
0.00343593793955827         24.45367645995809 
0.004922602978227268         29.1702829516742 
0.007052519721694182         33.99487236056709 
0.010104010956170415         38.81946176946 
0.014475824447306473         43.29120719010525 
0.020739238539846015         47.07419066388698 
0.029712712859865213         50.85717413766872 
0.04256883895696559         54.04371809391715 
0.060987566456504744         56.94963704969977 
0.08737572725548709         59.767184983560156 
0.1251815436654629         62.396909417761826 
0.17934521825092026         65.0266338519635 
0.2569444853262686         67.89202461978898 
0.3681194803154021         70.53423657225363 
0.5273977825039063         73.17644852471827 
0.7555927786047133         75.38240949178868 
1.082523412155915         77.50528759649337 
1.550910716788015         79.4645852989165 
2.2219603053734946         81.24662761103194 
3.183360296123548         82.9663158729616 
4.560739789288171         84.1104809003525 
6.5340852089301285         85.04557565027952 
9.361259683754751         85.98067040020653 
