#Pressure [MPa]         Loading [mg/g] 
0.018653167880860893         3.7006353205627995 
0.020106712376109667         4.1091029939405574 
0.021673524044696652         4.5175706673183145 
0.023362429209171965         4.92603834069608 
0.025182941981561374         5.33450601407383 
0.027145317859228028         5.742973687451587 
0.029260611497181305         6.151441360829353 
0.031540738982281616         6.559909034207103 
0.03399854496015061         6.968376707584876 
0.03664787499293291         7.508909115944005 
0.03950365355552229         8.05739886815659 
0.042581968109628714         8.69937178904769 
0.04590015972930083         9.515375836958295 
0.04947692078842478         10.331379884868886 
0.0533324002605023         11.147383932779508 
0.05748831722389374         11.963387980690113 
0.061968083211935095         12.779392028600705 
0.06679693409716442         13.595396076511324 
0.0720020722526008         14.411400124421938 
0.07761281979091347         15.337065593838762 
0.0836607837447237         16.527824296941372 
0.09018003411854969         17.718583000043964 
0.09720729581541467         18.909341703146566 
0.10478215551929862         20.100100406249165 
0.11294728469886557         21.290859109351768 
0.12174867998871249         22.48161781245437 
0.1312359223022809         23.67237651555697 
0.1414624561360917         24.87082099001396 
0.15248589063870865         26.09417515268842 
0.16436832414044225         27.3175293153629 
0.17717669397196817         28.54088347803736 
0.1909831535424938         29.764237640711855 
0.2058654788016675         30.987591803386323 
0.22190750637495424         32.2109459660608 
0.2391996058406249         33.434300128735266 
0.25783918880883827         34.63907605458156 
0.2779312576706128         35.75862001083823 
0.29958899710795506         36.878163967094906 
0.3229344116973012         37.90388974336175 
0.34809901319808145         38.863127553619606 
0.37522456139811455         39.82236536387744 
0.4044638626892363         40.78160317413529 
0.43598163087177766         41.74084098439313 
0.46995541503706617         42.70007879465098 
0.5065765997549917         43.659316604908824 
0.5460514832009946         44.61855441516668 
0.5886024392958908         45.460275901227014 
0.6344691704052162         46.197119547320234 
0.6839100576549264         46.93396319341344 
0.7372036164701871         47.67080683950665 
0.7946500655367401         48.40765048559986 
0.8565730180232808         49.14449413169308 
0.9233213045920127         49.881337777786285 
0.9952709384669477         50.6181814238795 
1.0728272336297702         51.32199821249562 
1.1564270880757037         51.98880818545156 
1.2465414449916525         52.65561815840749 
1.3436779457211707         53.32242813136344 
1.4483837894612135         53.989238104319384 
1.5612488158002011         54.65604807727531 
1.6829088274622694         55.322858050231254 
1.8140491719757212         55.98966802318719 
1.9554086024422985         56.68875305248711 
2.107783439156143         57.433379962927596 
2.2720320555161293         58.17800687336809 
2.4490797135020292         58.86134298023174 
2.639923775954226         59.53131936926037 
2.84563932501932         60.20129575828903 
3.067385218412007         60.87127214731765 
3.306410617610015         61.54124853634628 
3.5640620247573462         62.21122492537493 
3.841790867916836         62.881201314403555 
4.141161677402083         63.551177703432195 
4.4638608992484246         64.12051895206214 
4.811706395471951         64.65880968442043 
5.186657684634363         65.19710041677874 
5.590826980401838         65.73539114913702 
6.026491090281514         66.2736818814953 
6.496104241564658         66.81197261385358 
7.00231190672897         67.35026334621188 
7.547965706182745         67.88855407857017 
8.136139472302418         68.36570998964106 
8.770146565257162         68.81757618919166 
9.453558538165774         69.26944238874225 
10.190225256732226         69.72130858829284 
10.984296586700042         70.17317478784344 
11.840245771297266         70.62504098739402 
12.762894630364277         71.07690718694461 
13.757440723118897         71.5287733864952 
14.829486627574557         71.89482318174066 
15.98507150155155         72.21477553719798 
17.230705103073948         72.53001995252102 
18.573404461799292         72.76712863843524 
20.02073340806252         73.00423732434946 
21.5808451822128         73.24134601026368 
23.262528364274726         73.4784546961779 
25.075256382669608         73.71556338209211 
27.029240880894097         73.95267206800634 
29.135489242787013         74.18978075392056 
31.405866600441442         74.42688943983478 
