#Pressure [MPa]         Loading [mg/g] 
6.611373365173403e-05         4.402770489015104 
9.813532613865219e-05         6.061763840396838 
0.00014566628905077756         7.720757191778581 
0.00021621844651380242         9.743672524189183 
0.0003209419071323039         12.927650037225716 
0.0004763872343664493         16.241854265407834 
0.0007071211082875489         20.34762652366369 
0.0010496088595883385         25.183898523382545 
0.0015579774740345311         30.041349690556018 
0.0023125698563091486         35.010008300622246 
0.003432642274641253         39.9786669106885 
0.005095211698581912         44.5839451018977 
0.007563031675381666         48.47989392069202 
0.011226118070569283         52.37584273948634 
0.016663387427635293         55.65754149614831 
0.024734149313057504         58.650235384915355 
0.03671391215606157         61.55191936553461 
0.05449596542588284         64.26017116578386 
0.08089059632422459         66.96842296603312 
0.12006922939254745         69.91937843667233 
0.17822368114503284         72.6404906504982 
0.2645447187558769         75.36160286432406 
0.3926745748488681         77.63343700886311 
0.5828629747662044         79.81970731688557 
0.8651674162608146         81.83751247578334 
1.2842034758849719         83.67276914265616 
1.9061958835697488         85.4438097774337 
2.8294447217831147         86.62214122346386 
4.199860834151986         87.5851592518765 
6.234025669576541         88.54817728028915 
