#Pressure [MPa]         Loading [mg/g] 
0.006110046971032701         3.8921267301407 
0.00663877000546169         4.321730787886709 
0.007213245232707051         4.75133484563271 
0.007837431744790884         5.180938903378711 
0.008515631227361395         5.610542961124712 
0.009252517605478348         6.040147018870712 
0.01005316925474861         6.469751076616714 
0.01092310399980025         6.899355134362715 
0.011868317141292951         7.328959192108723 
0.01289532277353433         7.897461747167831 
0.014011198677449339         8.474333403213675 
0.01522363509829019         9.149525565906096 
0.016540987744246553         10.007754191982354 
0.01797233537120474         10.865982818058612 
0.01952754235051094         11.72421144413487 
0.02121732665093468         12.582440070211128 
0.023053333703341537         13.440668696287382 
0.025048216657125873         14.29889732236364 
0.02721572358150421         15.157125948439898 
0.029570792212631498         16.13069048657915 
0.032129652899505895         17.38306565355142 
0.034909940458130936         18.635440820523687 
0.03793081570479675         19.887815987495955 
0.04121309750604731         21.14019115446821 
0.04477940625537794         22.39256632144049 
0.048654319765456915         23.644941488412762 
0.052864542650228406         24.897316655385037 
0.05743909036422167         26.157775298176677 
0.06240948916740453         27.44443259470003 
0.06780999339367172         28.7310898912234 
0.0736778215203108         30.017747187746778 
0.08005341266535758         31.304404484270155 
0.08698070528053527         32.5910617807935 
0.0945074399604366         33.87771907731688 
0.1026854884548088         35.16437637384025 
0.11157121115138453         36.43149409245488 
0.12122584549291182         37.60896946634593 
0.13171592800522322         38.786444840236975 
0.14311375284482195         39.86524736082563 
0.1554978700261413         40.87412145904355 
0.16895362676209477         41.88299555726147 
0.18357375564865536         42.8918696554794 
0.19945901374703584         43.90074375369733 
0.21671887696781256         44.909617851915236 
0.23547229454245627         45.91849195013316 
0.2558485087818373         46.9273660483511 
0.27798794577120645         47.81264287555572 
0.30204318314002665         48.58761490129361 
0.32818000157620203         49.362586927031494 
0.3565785273313898         50.137558952769375 
0.3874344735911624         50.91253097850726 
0.4209604892651293         51.687503004245144 
0.4573876244924304         52.46247502998304 
0.49696692296237793         53.237447055720914 
0.5399711520239908         53.97768323108066 
0.5866966825077584         54.67899765275448 
0.6374655312147415         55.380312074428296 
0.6926275801491669         56.081626496102125 
0.7525629877887219         56.78294091777594 
0.8176848090102281         57.48425533944975 
0.8884418417263453         58.18556976112358 
0.9653217198513799         58.886884182797395 
1.0488542739118873         59.62214375135321 
1.1396151824622802         60.405301790731905 
1.23822993946978         61.1884598301106 
1.345378165010611         61.90715553957863 
1.461798288985318         62.61180022526599 
1.5882926401318178         63.31644491095334 
1.7257329754079613         64.02108959664069 
1.8750664878502796         64.72573428232805 
2.037322334313067         65.4303789680154 
2.213618728074814         66.13502365370276 
2.4051706451918657         66.83966833939012 
2.613298197708932         67.43847046400133 
2.8394357314318412         68.00461534630226 
3.0851417109613224         68.57076022860319 
3.3521094601122274         69.13690511090414 
3.6421788317375476         69.70304999320507 
3.9573488873817877         70.269194875506 
4.299791674147636         70.83533975780693 
4.67186719372152         71.40148464010787 
5.076139666719577         71.90333124617693 
5.515395204442505         72.37857951069667 
5.992661009827148         72.85382777521642 
6.5112262399213705         73.32907603973617 
7.074664673659467         73.80432430425591 
7.686859341156855         74.27957256877565 
8.352029284260963         74.7548208332954 
9.074758632783105         75.23006909781515 
9.86002819679511         75.61506034100003 
10.71324979271416         75.95156880702677 
11.640303539739966         76.28312571796815 
12.647578383678779         76.53250372321696 
13.742016127430995         76.78188172846578 
14.931159271585802         77.0312597337146 
16.223202994824323         77.28063773896342 
17.627051632362896         77.53001574421224 
19.152380041667104         77.77939374946105 
20.809700278348668         78.02877175470987 
22.610434041753205         78.2781497599587 
