#Pressure [MPa]         Loading [mg/g] 
0.009079005179540753         3.8282962602814004 
0.009836740149020227         4.25085485657132 
0.010657715778970506         4.67341345286124 
0.011547210143253668         5.095972049151152 
0.012510941824472292         5.518530645441079 
0.013555106678887043         5.941089241730999 
0.014686417669739132         6.36364783802092 
0.015912148025067064         6.78620643431084 
0.017240177997480514         7.208765030600759 
0.018679045526511083         7.7679442034265485 
0.020238001129249547         8.335355224861305 
0.021927067372162858         8.99947430695328 
0.023757103306436954         9.843628073640987 
0.02573987428110164         10.687781840328693 
0.027888127582768183         11.5319356070164 
0.030215674388269345         12.376089373704108 
0.032737478557077516         13.220243140391815 
0.0354697528343499         14.06439690707952 
0.038430063083092394         14.908550673767236 
0.041637441215553635         15.86614885566567 
0.04511250754988817         17.09798520134804 
0.04887760337872283         18.329821547030427 
0.05295693460191303         19.56165789271281 
0.05737672734690813         20.793494238395187 
0.06216539657721256         22.025330584077565 
0.06735372877293186         23.257166929759947 
0.07297507985786075         24.489003275442336 
0.0790655896455923         25.728790528789084 
0.08566441418332757         26.99434678069615 
0.09281397748713045         28.259903032603216 
0.10056024428703958         29.52545928451029 
0.1089530155355237         30.79101553641737 
0.11804624857911172         32.05657178832444 
0.12789840405158875         33.32212804023149 
0.13857282171894444         34.587684292138555 
0.15013812769239038         35.83402141316376 
0.16266867562742895         36.99218631451002 
0.1762450247454554         38.150351215856276 
0.19095445775110573         39.211461488337655 
0.20689154197505402         40.20379015723556 
0.2241587373498626         41.19611882613344 
0.24286705512757606         42.18844749503135 
0.2631367715739734         43.18077616392924 
0.2850982012278353         44.17310483282714 
0.30889253469653294         45.16543350172504 
0.334672746374147         46.15776217062295 
0.3626045779178596         47.028520550779476 
0.3928676038054166         47.7907831166358 
0.42565638582415644         48.55304568249214 
0.46118172391384415         49.315308248348465 
0.49967201140501427         50.07757081420478 
0.5413747033656855         50.839833380061116 
0.586557907496483         51.60209594591744 
0.6355121078020799         52.36435851177377 
0.6885520321204845         53.092454891552315 
0.7460186755165662         53.782267830320166 
0.8082814925482725         54.47208076908802 
0.8757407724996769         55.16189370785589 
0.9488302128512839         55.851706646623754 
1.0280197075325106         56.54151958539161 
1.1138183678820852         57.23133252415946 
1.2067777957381987         57.92114546292732 
1.3074956297011975         58.64434685173116 
1.4166193873678166         59.41466118146379 
1.5348506282387997         60.18497551119643 
1.662949464063333         60.891884686462994 
1.801739445617422         61.58497327326411 
1.9521128573334339         62.27806186006522 
2.1150364538201187         62.97115044686633 
2.291557675153361         63.66423903366745 
2.4828113808958907         64.35732762046857 
2.690027146139193         65.05041620726969 
2.914537166474025         65.7435047940708 
3.157784822710818         66.33248662668827 
3.4213339604127677         66.88934679234166 
3.7068789439         67.44620695799503 
4.016255549362214         68.00306712364842 
4.351452767111977         68.55992728930181 
4.714625588855621         69.11678745495519 
5.108108862191453         69.67364762060858 
5.534432301406217         70.23050778626197 
5.996336751074605         70.72412416066497 
6.496791807020943         71.19157840352833 
7.039014907928629         71.6590326463917 
7.62649202033784         72.12648688925505 
8.263000050015874         72.59394113211842 
8.952631123783407         73.06139537498179 
9.69981889790516         73.52884961784513 
10.509367062182383         73.9963038607085 
11.386480223000536         74.37498128791357 
12.336797363880324         74.70597105041718 
13.36642809865067         75.0320904628191 
14.481991950316297         75.2773786949564 
15.690660908144766         75.52266692709368 
17.000205536573677         75.76795515923095 
18.419044932373215         76.01324339136825 
19.956300851240186         76.25853162350553 
21.621856351804688         76.50381985564282 
23.42641933407331         76.7491080877801 
25.38159138079919         76.99439631991739 
