#Pressure [MPa]         Loading [mg/g] 
0.000517543187812777         4.211279079437203 
0.0007301202611589869         5.798117187630797 
0.0010300118102370007         7.3849552958243905 
0.0014530816163676951         9.319887184758548 
0.002049924246344241         12.365382725237819 
0.002891915614660605         15.53544097968204 
0.004079748769854494         19.462639287944146 
0.005755475692565342         24.088565428245865 
0.008119495173937374         28.734749582233306 
0.011454518340639102         33.487304390539514 
0.016159377843735095         38.23985919884575 
0.022796723924231564         42.64483823420903 
0.032160311288167154         46.371339035484475 
0.045369923572765085         50.0978398367599 
0.06400528734172761         53.23680639280156 
0.09029499027316613         56.099337882091966 
0.12738299610938217         58.87481779257294 
0.17970462867002537         61.46527854375082 
0.2535169885445419         64.05573929492869 
0.35764723455569963         66.87834771134733 
0.5045482163530274         69.48110953313135 
0.7117877003614166         72.08387135491539 
1.0041492843793962         74.25689573325145 
1.416596247459282         76.3480777362973 
1.9984527794151312         78.27812171048309 
2.819302619723236         80.03355684521983 
3.9773105191429705         81.72756892072556 
5.610961680742958         82.85465073879683 
7.9156230903363785         83.77578384948104 
11.166907292079365         84.69691696016524 
