#Pressure [MPa]         Loading [mg/g] 
0.0025390460114052098         4.019787669859301 
0.0027762243782016665         4.463482650517464 
0.003035558144082486         4.907177631175627 
0.0033191168979196037         5.350872611833791 
0.0036291635538364146         5.794567592491961 
0.003968172410182332         6.2382625731501244 
0.004338848895439456         6.681957553808288 
0.0047441511586416175         7.125652534466451 
0.00518731367660615         7.569347515124622 
0.005671873066373756         8.156496834650376 
0.0062016963088501005         8.752289759918401 
0.006781011608885415         9.449628083811701 
0.007414442138067977         10.33600642866506 
0.008107042929512689         11.222384773518419 
0.00886434121908029         12.108763118371778 
0.009692380554966292         12.995141463225137 
0.010597769027672375         13.881519808078492 
0.011587732005254781         14.767898152931851 
0.012670169794698503         15.65427649778521 
0.013853720689578611         16.65977374840606 
0.015147829907154412         17.953226557958107 
0.016562824965042723         19.24667936751015 
0.01810999809900666         20.540132177062194 
0.019801696379587314         21.83358498661424 
0.02165142024674583         23.127037796166288 
0.023673931248862284         24.42049060571835 
0.025885369845892358         25.713943415270393 
0.028303384216799017         27.01574483695182 
0.03094727109919459         28.344604222707783 
0.03383812978515118         29.67346360846374 
0.03699903050212833         31.00232299421971 
0.040455198522766314         32.33118237997567 
0.04423421547281594         33.66004176573163 
0.048366239443724104         34.98890115148759 
0.05288424566646292         36.317760537243544 
0.05782428966727741         37.62643945103711 
0.06322579500544176         38.842535770017726 
0.06913186788928802         40.05863208899835 
0.07558964118127152         41.17281910580154 
0.08265065053737294         42.21478406265951 
0.09037124568258255         43.256749019517486 
0.09881304010461191         44.29871397637546 
0.10804340275457197         45.340678933233434 
0.11813599567858878         46.38264389009141 
0.12917136187087527         47.42460884694939 
0.1412375680395665         48.46657380380738 
0.15443090741484966         49.380887525108186 
0.16885666820808468         50.18127847060919 
0.18462997385453103         50.981669416110186 
0.20187670174515907         51.782060361611194 
0.22073448777940005         52.58245130711219 
0.24135382475557257         53.382842252613194 
0.2638992633645893         54.1832331981142 
0.28855072537136145         54.983624143615195 
0.31550493946362046         55.74813991013737 
0.3449770112268186         56.472457297623095 
0.3772021397741416         57.196774685108835 
0.41243749473103997         57.92109207259458 
0.45096426855338323         58.64540946008032 
0.49308992055756046         59.36972684756605 
0.5391506305708114         60.09404423505179 
0.589513981782905         60.81836162253753 
0.6445818942094165         61.57773755059727 
0.7047938321768372         62.386583009268115 
0.7706303114265393         63.195428467938946 
0.8426167338257282         63.93769724580988 
0.9213275802879188         64.66545412926972 
1.0073909953641516         65.39321101272955 
1.101493800091859         66.12096789618938 
1.2043869731059325         66.84872477964922 
1.3168916437535119         67.57648166310905 
1.4399056450399643         68.3042385465689 
1.5744106787012366         69.03199543002873 
1.7214801495827827         69.65043813862746 
1.8822877318465618         70.23515245422348 
2.058116735367966         70.81986676981951 
2.2503703470702914         71.40458108541554 
2.4605828289267797         71.98929540101157 
2.690431761994862         72.5740097166076 
2.9417514341949356         73.15872403220364 
3.216547478673603         73.74343834779967 
3.5170128795715003         74.26174541720084 
3.8455454729281735         74.75258172503334 
4.2047670823884244         75.24341803286586 
4.597544442420772         75.73425434069839 
5.027012076023832         76.2250906485309 
5.496597309494077         76.71592695636342 
6.010047623882865         77.20676326419593 
6.571460561418628         77.69759957202844 
7.185316425559513         78.09521844717295 
7.856514035636215         78.44276432024597 
8.590409821421671         78.78519622826623 
9.392860569618007         79.0427537797381 
10.270270163395272         79.30031133121 
11.22964068798233         79.55786888268189 
12.27862831015332         79.81542643415376 
13.425604377550851         80.07298398562565 
14.679722225443086         80.33054153709753 
16.05099022406014         80.58809908856941 
17.550351649456914         80.8456566400413 
