#Temperature [K]	Pressure [MPa]
870.67	            121.02	    
873.89	            121.50	    
877.12	            121.97	    
880.35	            122.45	    
883.57	            122.93	    
886.80	            123.40	    
890.03	            123.88	    
893.25	            124.35	    
896.48	            124.83	    
899.71	            125.30	    
902.93	            125.77	    
906.16	            126.25	    
909.39	            126.72	    
912.61	            127.20	    
915.84	            127.67	    
919.07	            128.14	    
922.29	            128.62	    
925.52	            129.09	    
928.75	            129.56	    
931.97	            130.04	    
935.20	            130.51	    
938.43	            130.98	    
941.65	            131.45	    
944.88	            131.93	    
948.11	            132.40	    
951.33	            132.87	    
954.56	            133.34	    
957.79	            133.81	    
961.01	            134.29	    
964.24	            134.76	    
967.47	            135.23	    
970.69	            135.70	    
973.92	            136.17	    
977.15	            136.64	    
980.37	            137.11	    
983.60	            137.58	    
986.83	            138.05	    
990.05	            138.52	    
993.28	            138.99	    
996.51	            139.46	    
999.73	            139.93	    
1003.0	            140.40	    
1006.2	            140.87	    
1009.4	            141.34	    
1012.6	            141.81	    
1015.9	            142.28	    
1019.1	            142.74	    
1022.3	            143.21	    
1025.5	            143.68	    
1028.8	            144.15	    
1032.0	            144.62	    
1035.2	            145.08	    
1038.5	            145.55	    
1041.7	            146.02	    
1044.9	            146.49	    
1048.1	            146.95	    
1051.4	            147.42	    
1054.6	            147.89	    
1057.8	            148.36	    
1061.0	            148.82	    
1064.3	            149.29	    
1067.5	            149.76	    
1070.7	            150.22	    
1073.9	            150.69	    
1077.2	            151.15	    
1080.4	            151.62	    
1083.6	            152.08	    
1086.9	            152.55	    
1090.1	            153.02	    
1093.3	            153.48	    
1096.5	            153.95	    
1099.8	            154.41	    
1103.0	            154.88	    
1106.2	            155.34	    
1109.4	            155.80	    
1112.7	            156.27	    
1115.9	            156.73	    
1119.1	            157.20	    
1122.3	            157.66	    
1125.6	            158.13	    
1128.8	            158.59	    
1132.0	            159.05	    
1135.3	            159.52	    
1138.5	            159.98	    
1141.7	            160.44	    
1144.9	            160.91	    
1148.2	            161.37	    
1151.4	            161.83	    
1154.6	            162.29	    
1157.8	            162.76	    
1161.1	            163.22	    
1164.3	            163.68	    
1167.5	            164.14	    
1170.7	            164.61	    
1174.0	            165.07	    
1177.2	            165.53	    
1180.4	            165.99	    
1183.7	            166.45	    
1186.9	            166.91	    
1190.1	            167.38	    
1193.3	            167.84	    
