# Temperature [K]	Pressure [MPa]	
305.49	            21.907	    
306.38	            22.041	    
307.27	            22.174	    
308.16	            22.308	    
309.05	            22.442	    
309.94	            22.575	    
310.83	            22.709	    
311.72	            22.842	    
312.61	            22.976	    
313.50	            23.109	    
314.39	            23.243	    
315.28	            23.376	    
316.17	            23.510	    
317.06	            23.643	    
317.95	            23.777	    
318.84	            23.910	    
319.73	            24.043	    
320.62	            24.177	    
321.51	            24.310	    
322.40	            24.443	    
323.29	            24.576	    
324.18	            24.710	    
325.07	            24.843	    
325.96	            24.976	    
326.85	            25.109	    
327.74	            25.242	    
328.63	            25.375	    
329.52	            25.508	    
330.41	            25.641	    
331.30	            25.774	    
332.19	            25.907	    
333.08	            26.040	    
333.97	            26.173	    
334.86	            26.306	    
335.75	            26.439	    
336.64	            26.571	    
337.53	            26.704	    
338.42	            26.837	    
339.31	            26.970	    
340.20	            27.102	    
341.09	            27.235	    
341.98	            27.368	    
342.87	            27.500	    
343.76	            27.633	    
344.65	            27.766	    
345.54	            27.898	    
346.43	            28.031	    
347.32	            28.163	    
348.21	            28.296	    
349.10	            28.428	    
349.99	            28.560	    
350.88	            28.693	    
351.77	            28.825	    
352.66	            28.957	    
353.55	            29.090	    
354.44	            29.222	    
355.33	            29.354	    
356.22	            29.487	    
357.11	            29.619	    
358.00	            29.751	    
358.89	            29.883	    
359.78	            30.015	    
360.67	            30.147	    
361.56	            30.279	    
362.45	            30.411	    
363.34	            30.543	    
364.23	            30.675	    
365.12	            30.807	    
366.01	            30.939	    
366.90	            31.071	    
367.79	            31.203	    
368.68	            31.335	    
369.57	            31.467	    
370.46	            31.598	    
371.35	            31.730	    
372.24	            31.862	    
373.13	            31.993	    
374.02	            32.125	    
374.91	            32.257	    
375.80	            32.388	    
376.69	            32.520	    
377.58	            32.652	    
378.47	            32.783	    
379.36	            32.915	    
380.25	            33.046	    
381.14	            33.178	    
382.03	            33.309	    
382.92	            33.440	    
383.81	            33.572	    
384.70	            33.703	    
385.59	            33.834	    
386.48	            33.966	    
387.37	            34.097	    
388.26	            34.228	    
389.15	            34.359	    
390.04	            34.491	    
390.93	            34.622	    
391.82	            34.753	    
392.71	            34.884	    
393.60	            35.015	    
394.49	            35.146	    
395.38	            35.277	    
396.27	            35.408	    
397.16	            35.539	    
398.05	            35.670	    
398.94	            35.801	    
399.83	            35.932	    
400.72	            36.063	    
401.61	            36.194	    
402.50	            36.325	    
403.39	            36.455	    
404.28	            36.586	    
405.17	            36.717	    
406.06	            36.848	    
406.95	            36.978	    
407.84	            37.109	    
408.73	            37.240	    
409.62	            37.370	    
410.51	            37.501	    
411.40	            37.631	    
412.29	            37.762	    
413.18	            37.892	    
414.07	            38.023	    
414.96	            38.153	    
415.85	            38.284	    
416.74	            38.414	    
417.63	            38.545	    
418.52	            38.675	    
419.41	            38.805	    
420.30	            38.936	    
421.19	            39.066	    
422.08	            39.196	    
422.97	            39.326	    
423.86	            39.456	    
424.75	            39.587	    
425.64	            39.717	    
426.53	            39.847	    
427.42	            39.977	    
428.31	            40.107	    
429.20	            40.237	    
430.09	            40.367	    
430.98	            40.497	    
431.87	            40.627	    
432.76	            40.757	    
433.65	            40.887	    
434.54	            41.017	    
435.43	            41.147	    
436.32	            41.277	    
437.21	            41.407	    
438.10	            41.536	    
438.99	            41.666	    
439.88	            41.796	    
440.77	            41.926	    
441.66	            42.055	    
442.55	            42.185	    
443.44	            42.315	    
444.33	            42.444	    
445.22	            42.574	    
446.11	            42.703	    
447.00	            42.833	    
447.89	            42.963	    
448.78	            43.092	    
449.67	            43.222	    
450.56	            43.351	    
451.45	            43.480	    
452.34	            43.610	    
453.23	            43.739	    
454.12	            43.869	    
455.01	            43.998	    
455.90	            44.127	    
456.79	            44.257	    
457.68	            44.386	    
458.57	            44.515	    
459.46	            44.644	    
460.35	            44.774	    
461.24	            44.903	    
462.13	            45.032	    
463.02	            45.161	    
463.91	            45.290	    
464.80	            45.419	    
465.69	            45.548	    
466.58	            45.677	    
467.47	            45.806	    
468.36	            45.935	    
469.25	            46.064	    
470.14	            46.193	    
471.03	            46.322	    
471.92	            46.451	    
472.81	            46.580	    
473.70	            46.709	    
474.59	            46.838	    
475.48	            46.966	    
476.37	            47.095	    
477.26	            47.224	    
478.15	            47.353	    
479.04	            47.481	    
479.93	            47.610	    
480.82	            47.739	    
481.71	            47.867	    
482.60	            47.996	    
483.49	            48.124	    
484.38	            48.253	    
485.27	            48.382	    
486.16	            48.510	    
487.05	            48.639	    
487.94	            48.767	    
488.83	            48.896	    
489.72	            49.024	    
490.61	            49.152	    
491.50	            49.281	    
492.39	            49.409	    
493.28	            49.538	    
494.17	            49.666	    
495.06	            49.794	    
495.95	            49.922	    
496.84	            50.051	    
497.73	            50.179	    
498.62	            50.307	    
499.51	            50.435	    
500.40	            50.564	    
501.29	            50.692	    
502.18	            50.820	    
503.07	            50.948	    
503.96	            51.076	    
504.85	            51.204	    
505.74	            51.332	    
506.63	            51.460	    
507.52	            51.588	    
508.41	            51.716	    
509.30	            51.844	    
510.19	            51.972	    
511.08	            52.100	    
511.97	            52.228	    
512.86	            52.356	    
513.75	            52.484	    
514.64	            52.611	    
515.53	            52.739	    
516.42	            52.867	    
517.31	            52.995	    
518.20	            53.122	    
519.09	            53.250	    
519.98	            53.378	    
520.87	            53.506	    
521.76	            53.633	    
522.65	            53.761	    
523.54	            53.888	    
524.43	            54.016	    
525.32	            54.144	    
526.21	            54.271	    
527.10	            54.399	    
527.99	            54.526	    
528.88	            54.654	    
529.77	            54.781	    
530.66	            54.909	    
531.55	            55.036	    
532.44	            55.163	    
533.33	            55.291	    
534.22	            55.418	    
535.11	            55.546	    
536.00	            55.673	    
536.89	            55.800	    
537.78	            55.928	    
538.67	            56.055	    
539.56	            56.182	    
540.45	            56.309	    
541.34	            56.436	    
542.23	            56.564	    
543.12	            56.691	    
544.01	            56.818	    
544.90	            56.945	    
545.79	            57.072	    
546.68	            57.199	    
547.57	            57.326	    
548.46	            57.453	    
549.35	            57.580	    
550.24	            57.707	    
551.13	            57.834	    
552.02	            57.961	    
552.91	            58.088	    
553.80	            58.215	    
554.69	            58.342	    
555.58	            58.469	    
556.47	            58.596	    
557.36	            58.723	    
558.25	            58.850	    
559.14	            58.976	    
560.03	            59.103	    
560.92	            59.230	    
561.81	            59.357	    
562.70	            59.483	    
563.59	            59.610	    
564.48	            59.737	    
565.37	            59.863	    
566.26	            59.990	    
567.15	            60.117	    
568.04	            60.243	    
568.93	            60.370	    
569.82	            60.497	    
570.71	            60.623	    
571.60	            60.750	    
572.49	            60.876	    
573.38	            61.003	    
